Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
22:27:37,155,55.40,25.40,686,153

22:27:38,155,55.40,25.40,686,153

22:27:39,155,55.40,25.40,686,153

22:27:40,155,55.40,25.40,686,153

22:27:41,155,55.50,25.50,686,153

22:27:42,154,55.50,25.50,686,153

22:27:43,155,55.40,25.40,686,153

22:27:44,154,55.40,25.40,686,153

22:27:45,154,55.40,25.40,687,153

22:27:46,154,55.40,25.40,687,153

22:27:47,154,55.40,25.40,687,154

22:27:48,152,55.40,25.40,687,153

22:27:49,151,55.40,25.40,687,154

22:27:50,151,55.40,25.40,687,154

22:27:51,151,55.40,25.40,687,153

22:27:52,151,55.40,25.40,687,153

22:27:53,151,55.50,25.50,687,153

22:27:54,152,55.50,25.50,687,153

22:27:55,152,55.40,25.40,687,153

22:27:56,152,55.40,25.40,687,153

22:27:57,152,55.40,25.40,687,153

22:27:58,153,55.40,25.40,687,153

22:27:59,153,55.40,25.40,687,153

22:28:0,153,55.40,25.40,687,153

22:28:1,153,55.40,25.50,687,153

22:28:2,153,55.40,25.50,687,153

22:28:4,153,55.40,25.40,688,151

22:28:5,157,55.40,25.40,688,152

22:28:6,157,55.40,25.50,688,152

22:28:7,157,55.40,25.50,688,152

22:28:8,156,55.40,25.40,688,152

22:28:9,156,55.40,25.40,688,152

22:28:10,156,55.40,25.50,688,152

22:28:11,156,55.40,25.50,688,152

22:28:12,156,55.40,25.40,688,152

22:28:13,156,55.40,25.40,688,152

22:28:14,156,55.40,25.40,688,152

22:28:15,155,55.40,25.40,688,152

22:28:16,155,55.40,25.40,688,152

22:28:17,155,55.40,25.40,688,152

22:28:18,155,55.40,25.40,688,152

22:28:19,155,55.40,25.40,688,152

22:28:20,155,55.40,25.40,688,153

22:28:21,153,55.40,25.40,688,153

22:28:22,152,55.40,25.40,688,153

22:28:23,152,55.40,25.40,688,153

22:28:24,152,55.50,25.50,688,153

22:28:25,152,55.50,25.50,689,153

22:28:26,152,55.40,25.40,689,153

